Backends;URL;Timestamp;Response Time (ms);HTTP Code;Reason;Valid;Body Size (bytes)
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750260728.858297;213.09;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750260728.858297;198.78;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750260728.858297;125.32;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750260728.858297;168.59;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750260728.858297;940.33;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750260728.858297;425.18;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750260728.858297;198.88;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750260728.858297;336.97;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750260728.858297;184.32;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750260728.858297;520.48;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750260728.858297;157.91;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750260728.858297;178.58;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750261201.794582;235.74;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750261201.794582;222.67;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750261201.794582;111.43;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750261201.794582;98.39;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750261201.794582;234.44;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750261201.794582;204.55;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750261201.794582;628.65;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750261201.794582;201.2;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750261201.794582;1570.45;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750261201.794582;410.56;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750261201.794582;254.6;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750261201.794582;330.68;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750261201.794582;183.77;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750261201.794582;586.83;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750261201.794582;179.77;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750261201.794582;183.75;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750261801.804075;198.12;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750261801.804075;259.0;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750261801.804075;97.13;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750261801.804075;104.99;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750261801.804075;220.88;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750261801.804075;201.94;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750261801.804075;119.33;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750261801.804075;171.25;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750261801.804075;1172.67;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750261801.804075;436.05;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750261801.804075;265.44;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750261801.804075;469.35;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750261801.804075;172.62;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750261801.804075;569.6;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750261801.804075;177.59;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750261801.804075;273.74;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750262401.995811;242.89;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750262401.995811;224.37;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750262401.995811;73.88;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750262401.995811;132.55;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750262401.995811;234.25;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750262401.995811;213.76;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750262401.995811;120.65;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750262401.995811;151.61;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750262401.995811;1501.18;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750262401.995811;413.32;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750262401.995811;217.7;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750262401.995811;321.95;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750262401.995811;220.33;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750262401.995811;548.42;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750262401.995811;218.49;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750262401.995811;176.94;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750263001.36406;220.67;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750263001.36406;279.46;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750263001.36406;107.19;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750263001.36406;94.62;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750263001.36406;424.15;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750263001.36406;216.24;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750263001.36406;634.82;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750263001.36406;168.54;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750263001.36406;1320.18;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750263001.36406;447.88;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750263001.36406;241.32;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750263001.36406;304.47;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750263001.36406;234.15;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750263001.36406;621.44;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750263001.36406;171.45;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750263001.36406;154.11;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750263601.354872;169.18;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750263601.354872;225.76;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750263601.354872;83.68;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750263601.354872;102.7;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750263601.354872;988.49;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750263601.354872;199.1;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750263601.354872;136.38;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750263601.354872;152.41;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750263601.354872;1312.02;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750263601.354872;411.62;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750263601.354872;228.17;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750263601.354872;331.41;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750263601.354872;196.78;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750263601.354872;499.07;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750263601.354872;205.62;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750263601.354872;183.71;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750264202.114107;187.84;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750264202.114107;201.7;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750264202.114107;92.6;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750264202.114107;111.05;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750264202.114107;254.59;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750264202.114107;191.79;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750264202.114107;641.33;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750264202.114107;203.56;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750264202.114107;1361.91;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750264202.114107;405.32;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750264202.114107;230.0;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750264202.114107;496.88;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750264202.114107;178.36;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750264202.114107;512.07;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750264202.114107;231.23;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750264202.114107;183.2;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750264801.894056;230.21;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750264801.894056;316.55;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750264801.894056;106.53;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750264801.894056;89.9;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750264801.894056;238.1;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750264801.894056;200.41;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750264801.894056;124.7;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750264801.894056;151.26;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750264801.894056;793.41;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750264801.894056;411.58;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750264801.894056;178.62;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750264801.894056;302.34;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750264801.894056;166.32;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750264801.894056;505.64;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750264801.894056;237.52;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750264801.894056;157.58;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750265401.416784;207.65;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750265401.416784;216.04;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750265401.416784;114.44;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750265401.416784;109.52;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750265401.416784;226.4;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750265401.416784;201.72;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750265401.416784;746.71;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750265401.416784;168.16;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750265401.416784;1225.63;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750265401.416784;411.3;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750265401.416784;211.99;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750265401.416784;332.33;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750265401.416784;160.92;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750265401.416784;449.36;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750265401.416784;207.97;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750265401.416784;193.27;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750266001.962944;207.25;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750266001.962944;213.52;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750266001.962944;105.71;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750266001.962944;109.17;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750266001.962944;212.67;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750266001.962944;166.29;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750266001.962944;96.8;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750266001.962944;151.88;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750266001.962944;1072.68;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750266001.962944;405.94;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750266001.962944;209.5;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750266001.962944;341.16;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750266001.962944;187.98;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750266001.962944;511.92;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750266001.962944;196.94;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750266001.962944;173.56;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750266601.664068;217.79;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750266601.664068;346.92;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750266601.664068;107.27;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750266601.664068;109.14;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750266601.664068;274.21;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750266601.664068;200.67;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750266601.664068;130.89;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750266601.664068;189.61;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750266601.664068;1360.81;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750266601.664068;418.19;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750266601.664068;214.86;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750266601.664068;358.19;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750266601.664068;178.47;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750266601.664068;664.19;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750266601.664068;441.82;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750266601.664068;193.78;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750267201.467572;217.74;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750267201.467572;285.55;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750267201.467572;114.8;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750267201.467572;114.18;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750267201.467572;234.63;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750267201.467572;205.71;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750267201.467572;595.05;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750267201.467572;169.87;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750267201.467572;1023.37;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750267201.467572;419.72;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750267201.467572;199.9;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750267201.467572;289.85;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750267201.467572;191.7;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750267201.467572;592.59;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750267201.467572;209.12;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750267201.467572;199.33;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750267801.872467;214.68;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750267801.872467;236.13;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750267801.872467;107.47;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750267801.872467;95.48;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750267801.872467;292.68;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750267801.872467;201.99;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750267801.872467;622.89;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750267801.872467;136.17;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750267801.872467;986.98;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750267801.872467;421.27;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750267801.872467;257.45;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750267801.872467;395.4;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750267801.872467;184.98;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750267801.872467;532.56;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750267801.872467;205.14;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750267801.872467;174.6;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750268401.293252;241.77;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750268401.293252;212.92;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750268401.293252;80.44;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750268401.293252;97.1;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750268401.293252;244.78;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750268401.293252;206.03;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750268401.293252;640.8;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750268401.293252;145.39;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750268401.293252;973.86;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750268401.293252;408.58;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750268401.293252;220.02;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750268401.293252;341.56;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750268401.293252;198.98;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750268401.293252;488.46;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750268401.293252;206.27;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750268401.293252;179.4;200;OK;True;186035
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750269001.47221;206.2;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750269001.47221;186.59;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750269001.47221;104.82;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750269001.47221;99.37;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750269001.47221;229.82;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750269001.47221;192.75;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750269001.47221;142.23;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750269001.47221;139.06;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750269001.47221;983.74;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750269001.47221;406.76;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750269001.47221;384.87;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750269001.47221;346.79;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750269001.47221;181.58;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750269001.47221;519.56;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750269001.47221;182.39;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750269001.47221;170.5;200;OK;True;184045
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750269601.24568;211.43;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750269601.24568;213.23;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750269601.24568;79.26;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750269601.24568;105.52;200;OK;True;270
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750269601.24568;236.29;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750269601.24568;166.92;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750269601.24568;584.73;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750269601.24568;150.6;200;OK;True;3487
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750269601.24568;774.31;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750269601.24568;403.7;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750269601.24568;323.25;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750269601.24568;291.06;200;OK;True;1176966
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750269601.24568;180.72;200;OK;True;39327
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750269601.24568;533.68;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750269601.24568;174.23;200;OK;True;310810
vito;https://openeo.vito.be/openeo/collections;1750269601.24568;234.12;200;OK;True;186035
